Level Selction Distribution
vg2-6;2135
v7-3;2147
vg1-3a;2151
vc4a-3;2156
v5b-12;2160
vi4-6;2160
v2d-8;2161
v5a-16;2163
vc3-1;2164
vg9-5;2165
vi1-1;2168
v4c-6;2168
vg9-8;2168
vg2-10;2169
vc4b-5;2171
v7-11;2173
vc5b-6;2173
vg3-4;2175
v3d-9;2176
v4a-15;2177
vc5a-2;2179
v5bxd-6;2180
v3d-12;2181
v2-14;2181
vc2-9;2182
v3-5;2182
v5c-10;2183
v2xu-5;2184
vc6-9;2184
vc4b-8;2185
vc5a-4;2185
v2-16;2186
v5bxu-9;2186
vc5b-1;2187
v4c-14;2187
vc1-6;2190
v6-18;2190
vi2-3;2190
vg5-6;2190
vg1-9a;2191
v7-13;2192
v4c-11;2192
v3-16;2193
vi2-4;2194
v5c-2;2194
vi5-4;2195
v5c-8;2196
v2-7;2197
vg3-7;2197
v4b-2;2197
vc2-1;2199
v4b-10;2199
v1-18;2199
v5bxd-7;2199
v3-4;2200
vg3-10;2200
v3d-14;2201
v5a-9;2201
vg1-4;2202
v6-15;2202
v2-9;2202
vg5-10;2202
vg1-3;2204
v5a-15;2204
vc4a-8;2204
vc4a-9;2204
v4a-9;2204
v3-1;2204
vg4-4;2204
v1d-18;2206
v4b-1a;2206
vc3-6;2206
vc4a-4;2206
vg2-1;2207
vc2-5;2207
vc2-4;2207
v1-19;2207
v2d-12;2207
vg3-3;2207
vc5b-10;2208
v1d-20;2208
v2-4;2209
vc3-4;2209
v1d-13;2210
vg5-9;2210
v4c-9;2211
v1d-7;2211
v4b-1;2211
vc6-4;2211
v5c-17;2211
v1-10;2211
v1-13;2212
v4c-12;2212
v6-5;2213
vc2-2;2213
v7-2;2213
vc5c-6;2213
v1d-17;2214
vc4c-3;2214
v6-19;2214
vc5c-8;2215
vc6-3;2215
vi1-8;2215
v4b-4;2215
v1d-10;2215
vi3-2;2216
vg5-5;2216
v5b-20;2216
v2d-9;2216
vc5b-3;2216
vc4a-6;2217
v3d-20;2217
vg0-2;2217
vc4c-10;2217
vc1-9;2217
vg0-4;2218
v4a-14;2218
vc6-10;2218
v1-6;2218
v6-14;2218
vc1-1;2219
v6-17;2219
vg9-2;2219
v1-20;2219
vg9-9;2219
vg1-1;2219
vi5-2;2219
vg1-9;2220
vc4c-7;2220
vg2-4;2221
v5a-8;2221
vg0-10;2222
v2d-6;2222
v5a-18;2222
vg9-7;2222
vi4-1;2223
vc5a-8;2223
v6-3;2223
vg3-5;2223
v5c-20;2224
v2d-11;2225
vc5b-7;2225
v4a-10;2225
v2d-15;2226
vg1-2;2226
vc3-3;2226
vc4a-5;2226
v3d-7;2227
vc1-8;2227
v1-17;2227
vc5a-9;2227
vg3-8;2227
v5c-18;2229
v1d-4;2229
vc4c-4;2229
v5c-3;2229
v3-12;2230
v5bxd-8;2230
vg1-7;2230
v1-16;2230
v3-10;2231
vg2-3;2231
vc3-5;2232
v1d-6;2232
vi5-1;2232
v3d-3;2232
v3-15;2232
v7-12;2232
v6-13;2232
v4b-14;2233
v3d-19;2233
v6-6;2233
vc4c-6;2233
v1d-19;2233
vg1-8a;2234
v6-10;2234
v2d-19;2234
v2d-16;2234
v3d-6;2235
v3-17;2235
v2-1;2235
vg9-0;2235
vc5c-7;2235
vi1-6;2236
v2-19;2236
v1-7;2236
vg3-9;2236
v3-3;2237
v2-2;2237
v2-8;2237
vc1-10;2237
vg4-2;2237
vi4-4;2237
vg3-1;2237
v1d-16;2237
vg0-9;2238
v4b-6;2239
vg0-1;2239
v4b-11;2239
v3-20;2239
v2-6;2240
v4c-13;2240
v2d-17;2240
v4a-12;2240
vg9-3;2241
vg1-2a;2241
v6-7;2241
vc4c-9;2242
vg0-6;2242
vg9-6;2243
vg9-1;2243
v3-6;2243
vc5b-2;2243
vc6-8;2243
v3-14;2243
vc5c-2;2243
vi4-5;2243
v4a-8;2244
vg5-4;2244
v6-4;2244
vc6-1;2244
v3d-2;2244
v5b-16;2245
vi2-2;2245
v6-16;2245
v5a-10;2245
v5a-17;2245
v1-8;2246
v2d-1;2246
v1d-9;2246
v1xd-4;2247
v5c-16;2247
vg5-1;2247
v2-11;2247
v4c-5;2247
vc4a-10;2248
v3d-13;2248
vg2-7;2249
v2d-3;2249
vc5b-8;2249
vg4-7;2249
v1d-8;2249
v2-15;2250
v4a-5;2250
v1d-3;2250
vi4-3;2251
v5b-22;2251
v1-4;2252
v3d-1;2252
v4a-7;2252
v3d-18;2252
vc4b-6;2253
v4c-7;2253
vc5a-3;2253
vc4b-7;2253
vg1-4a;2253
v7-14;2254
v3-11;2254
vg4-3;2254
vc5a-10;2254
v7-5;2254
v2-5;2254
v3-13;2255
v5bxd-5;2255
v4b-8;2255
v5a-3;2255
vi3-3;2255
vi3-5;2255
v5b-15;2256
v4a-4;2256
v5a-4;2257
v1-5;2257
vc5c-3;2258
vi1-4;2258
v3d-15;2258
vg0-3;2259
vc6-2;2259
v1d-2;2260
v4a-2;2260
vc4b-1;2260
v5c-13;2260
vg1-6a;2261
v2d-18;2261
vg2-8;2261
v5c-12;2262
vc6-5;2262
vi1-3;2262
v2xu-2;2262
vi3-6;2263
vg5-7;2263
vc5b-9;2263
vc5b-4;2263
v5c-5;2263
v1-14;2264
v3d-11;2264
v6-8;2264
v5c-9;2264
v5a-2;2264
v2-12;2264
v7-10;2265
vi3-4;2265
v4b-12;2266
v4b-5;2266
vc3-2;2266
v5bxu-6;2266
vc4b-3;2267
v3d-5;2267
vc3-7;2268
vc4b-4;2268
vc2-8;2268
v6-11;2268
vi2-6;2268
v4a-6;2268
v4a-13;2268
v5a-5;2269
vg1-7a;2269
v1d-14;2269
v7-7;2269
v7-8;2270
v2d-4;2270
v5bxu-2;2270
v2d-5;2270
vi2-7;2270
vc4a-1;2271
v3d-10;2271
v4c-10;2271
v6-20;2271
v1xd-6;2271
vg4-6;2272
vc6-7;2272
v4c-8;2273
v3d-16;2273
vg4-8;2273
vg5-2;2274
vc4c-8;2274
v7-15;2274
v5b-13;2274
vc1-4;2274
vg4-9;2275
v3-7;2275
v2-3;2275
v1xd-5;2276
vg1-6;2277
v5a-11;2277
vc4c-5;2277
vc3-8;2278
vg1-1a;2278
v3d-4;2278
v5c-15;2279
v3-19;2279
v4b-7;2280
v1d-11;2280
vi1-5;2280
vg2-5;2281
v5a-14;2281
vg3-6;2281
vg3-2;2281
vg0-8;2282
vi2-5;2282
v2d-7;2282
vc1-5;2283
v1d-5;2283
v4a-11;2284
v4b-13;2285
v1-3;2285
v5c-4;2286
v3d-8;2286
vc3-9;2286
v3-2;2287
vg1-8;2287
v7-9;2287
vc4b-10;2290
v5c-14;2290
v4b-3;2290
vc5a-5;2290
v3-18;2291
v2d-14;2291
vg0-5;2292
v5b-21;2292
v1d-15;2292
v4b-9;2292
vg0-7;2292
vg4-10;2293
v3d-17;2293
vc5a-7;2295
vc4c-1;2297
vc4b-9;2297
vc2-10;2297
v5c-6;2297
vc5c-9;2298
v1-2;2299
vc5c-5;2299
v3-9;2300
v1-11;2301
vc4a-7;2301
vg5-8;2301
v2-17;2301
v2-13;2301
vg4-5;2302
v6-9;2303
vi1-2;2305
v6-12;2306
v1-12;2307
vc5c-4;2307
vc4b-2;2307
vg5-3;2308
v5c-11;2309
v2d-2;2309
v7-6;2309
vc1-7;2309
v5bxu-10;2310
vg9-4;2311
vc2-6;2311
vc4a-2;2313
v3-8;2314
v1-9;2315
vg2-2;2315
v2d-10;2316
vc4c-2;2316
v4b-15;2317
v1-15;2320
v7-4;2320
vc5b-5;2320
vc5a-1;2322
v5c-19;2326
vc3-10;2326
v2-18;2327
vc1-2;2328
vg1-5;2329
v5c-7;2333
vc2-7;2333
vi4-2;2333
v1d-12;2336
v4a-3;2337
v2-10;2338
v5bxu-4;2338
vc2-3;2339
v2xd-3;2348
vc6-6;2350
v5a-21;2352
vi1-7;2357
vg2-9;2362
vc5a-6;2379
v6-2;2382
v2xu-9;2383

Tile Graphics Distribution
tile_graphics Tilecomplex;80404
tile_graphics Tilecity;80486
tile_graphics Tiletox;80534
tile_graphics Tilesewers;80611
tile_graphics TileGlitch;80671
tile_graphics Tilefield;80755
tile_graphics Tileairship;80777
tile_graphics theglow;80782
tile_graphics Tilecaves;80808
tile_graphics TileEnd;80939
tile_graphics Tilehell;80944
tile_graphics Tileretro;81031
tile_graphics Tiletox2;81258

Overlay Graphics Distribution
overlay_graphics Overlaysfield;87190
overlay_graphics Overlayscaves;87341
overlay_graphics Overlayscity;87348
overlay_graphics Overlaysretro;87364
overlay_graphics Overlayscomplex;87478
overlay_graphics Overlaysairship;87507
overlay_graphics Overlaystox;87509
overlay_graphics Overlaystheglow;87535
overlay_graphics Overlaystox2;87597
overlay_graphics Overlayshell;87626
overlay_graphics Overlaysend;87743
overlay_graphics TileOverlays;87762

Music Distribution
music [1812_intro_dark.ogg, 1812_loop_dark.ogg];61351
music [slave_intro.ogg, slave_loop.ogg];61445
music [hell_intro.ogg, hell_loop.ogg];61534
music [newworld_intro.ogg, newworld_loop.ogg];61572
music [newworld_intro_dark.ogg, newworld_loop_dark.ogg];61582
music [1812_intro.ogg, 1812_loop.ogg];61608
music [valkyries_intro.ogg, valkyries_loop.ogg];61655
music [danse_intro.ogg, danse_loop.ogg];61718
music [danse_intro_dark.ogg, danse_loop_dark.ogg];61721
music [dante_intro.ogg, dante_loop.ogg];61735
music [bumblebee_intro.ogg, bumblebee_loop.ogg];61774
music [requiem_intro.ogg, requiem_loop.ogg];61785
music [fields_intro.ogg, fields_loop.ogg];61952
music [newworld2_intro.ogg, newworld2_loop.ogg];61972
music [hungarian_rhapsody_intro.ogg, hungarian_rhapsody_loop.ogg];62021
music [gnossiennes_intro.ogg, gnossiennes_loop.ogg];62052
music [mountainking_intro.ogg, mountainking_loop.ogg];62523

Palette Distribution
palette 56;22956
palette 44;23075
palette 46;23078
palette 5;23092
palette 25;23097
palette 35;23098
palette 33;23141
palette 7;23150
palette 48;23156
palette 51;23156
palette 12;23176
palette 10;23209
palette 61;23221
palette 9;23251
palette 11;23254
palette 58;23295
palette 42;23297
palette 20;23303
palette 2;23304
palette 30;23310
palette 60;23311
palette 31;23316
palette 40;23351
palette 39;23371
palette 32;23375
palette 63;23398
palette 52;23400
palette 21;23411
palette 59;23412
palette 45;23416
palette 24;23419
palette 1;23427
palette 18;23431
palette 57;23436
palette 23;23438
palette 47;23453
palette 22;23457
palette 8;23470
palette 55;23477
palette 4;23478
palette 53;23600
palette 54;23604
palette 34;23624
palette 36;23646
palette 62;23660

Shader Distribution
    fx_shader_mid lighting  midfx_graphics ShadeBox  midfx_layer 2  shader_param 0.1
;104920
    fx_shader_mid heatwave2  midfx_graphics SolidBox
;104938
    fx_shader_mid heatwave  midfx_graphics SolidBox
;105017
    fx_shader_mid radiation  midfx_graphics SolidBox  midfx_layer 2
;105276
    fx_shader_mid sludgeglow2  midfx_graphics SolidBox  midfx_layer 2
;105541
;524308

Particles Distribution
    global_particle_3 cloudwind_light;24862
    global_particle_3 lightning;24874
    global_particle_3 cloudwind2;24887
    global_particle_3 cold;24937
    global_particle_3 fallout2;24969
    global_particle_3 wind2;25058
    global_particle_3 mist2;25066
    global_particle_3 bgrain;25101
    global_particle_3 wind;25132
    global_particle_3 embers;25137
    global_particle_3 cloudwind;25163
    global_particle_3 fgrain;25342
    global_particle_2 cloudwind2;49669
    global_particle_2 lightning;49735
    global_particle_2 fallout2;49750
    global_particle_2 mist2;49935
    global_particle_2 cloudwind;49952
    global_particle_2 cloudwind_light;50003
    global_particle_2 fgrain;50011
    global_particle_2 wind;50050
    global_particle_3 rocks;50139
    global_particle_2 wind2;50152
    global_particle_2 cold;50212
    global_particle_2 bgrain;50443
    global_particle_2 embers;50722
    global_particle_1 embers;74553
    global_particle_1 fallout2;74583
    global_particle_1 cloudwind;74759
    global_particle_1 cloudwind_light;74767
    global_particle_1 wind2;74827
    global_particle_1 wind;74994
    global_particle_1 cloudwind2;75153
    global_particle_1 cold;75224
    global_particle_1 mist2;75401
    global_particle_1 fgrain;75405
    global_particle_1 lightning;75451
    global_particle_1 bgrain;75492
    global_particle_2 rocks;100360
    global_particle_1 rocks;149391
;1050000
